datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-01-02 14:00:00,2022-01-02 14:00:00,0.49470453406912795,2022,1,2,0.9996518334768022,10.491222868837148
2022-01-02 15:00:00,2022-01-02 15:00:00,0.7676397075036044,2022,1,2,0.9996332689452478,10.763972396956083
2022-01-02 16:00:00,2022-01-02 16:00:00,0.4269826492488137,2022,1,2,0.9996142223374836,10.42312487262365
2022-01-02 17:00:00,2022-01-02 17:00:00,0.318796636372092,2022,1,2,0.9995946936626949,10.314743572999042
2022-01-02 18:00:00,2022-01-02 18:00:00,0.21506759664132324,2022,1,2,0.9995746829302993,10.210814425944315
2022-01-02 19:00:00,2022-01-02 19:00:00,0.5277210186940087,2022,1,2,0.9995541901499472,10.523262920193481
2022-01-02 20:00:00,2022-01-02 20:00:00,0.3687925435326249,2022,1,2,0.9995332153315211,10.364124696847835
2022-01-02 21:00:00,2022-01-02 21:00:00,0.5820775255162409,2022,1,2,0.9995117584851364,10.577195110367605
2022-01-02 22:00:00,2022-01-02 22:00:00,0.4030260159684097,2022,1,2,0.9994898196211406,10.397924212179815
2022-01-02 23:00:00,2022-01-02 23:00:00,0.3724620507783576,2022,1,2,0.9994673987501137,10.367136038279495
2022-01-03 00:00:00,2022-01-03 00:00:00,0.3762514080236433,2022,1,3,0.9994444958828685,10.370696366852329
2022-01-03 01:00:00,2022-01-03 01:00:00,0.8498374292250546,2022,1,3,0.9994211110304497,10.844048539529552
2022-01-03 02:00:00,2022-01-03 02:00:00,0.5685780443274275,2022,1,3,0.999397244204135,10.562550486368778
2022-01-03 03:00:00,2022-01-03 03:00:00,0.29319899512072234,2022,1,3,0.999372895415434,10.28692794927506
2022-01-03 04:00:00,2022-01-03 04:00:00,0.7973580739390251,2022,1,3,0.999348064676089,10.790838720699915
2022-01-03 05:00:00,2022-01-03 05:00:00,0.3659349620272546,2022,1,3,0.999322751998075,10.359162482008005
2022-01-03 06:00:00,2022-01-03 06:00:00,0.7989929367620976,2022,1,3,0.9992969573935987,10.791962510698085
2022-01-03 07:00:00,2022-01-03 07:00:00,0.32673083027937555,2022,1,3,0.9992706808750998,10.319437639030374
2022-01-03 08:00:00,2022-01-03 08:00:00,0.0637746772284038,2022,1,3,0.9992439224552503,10.056213901780906
2022-01-03 09:00:00,2022-01-03 09:00:00,0.33525042683747164,2022,1,3,0.9992166821469545,10.327417248307016
2022-01-03 10:00:00,2022-01-03 10:00:00,0.36826940093414284,2022,1,3,0.999188959963349,10.360159000567633
2022-01-03 11:00:00,2022-01-03 11:00:00,0.525787486196815,2022,1,3,0.9991607559178031,10.517395045374846
2022-01-03 12:00:00,2022-01-03 12:00:00,0.1102315527903176,2022,1,3,0.9991320700239181,10.1015522530295
2022-01-03 13:00:00,2022-01-03 13:00:00,0.9080100528594629,2022,1,3,0.9991029022955281,10.899039075814745
2022-01-03 14:00:00,2022-01-03 14:00:00,0.2859234126588449,2022,1,3,0.9990732527466991,10.276655940125835
2022-01-03 15:00:00,2022-01-03 15:00:00,0.6595404138122996,2022,1,3,0.9990431213917298,10.649971627729597
2022-01-03 16:00:00,2022-01-03 16:00:00,0.7848677458217855,2022,1,3,0.9990125082451511,10.774992828273296
2022-01-03 17:00:00,2022-01-03 17:00:00,0.06813292873202992,2022,1,3,0.9989814133217262,10.057947061949292
2022-01-03 18:00:00,2022-01-03 18:00:00,0.3161206475529261,2022,1,3,0.9989498366364509,10.305619013917434
2022-01-03 19:00:00,2022-01-03 19:00:00,0.6949910081077662,2022,1,3,0.998917778204553,10.684168790153297
2022-01-03 20:00:00,2022-01-03 20:00:00,0.3868674796432994,2022,1,3,0.9988852380414929,10.37571986005823
2022-01-03 21:00:00,2022-01-03 21:00:00,0.4820565321000786,2022,1,3,0.998852216162963,10.470578693729708
2022-01-03 22:00:00,2022-01-03 22:00:00,0.8566107506117291,2022,1,3,0.9988187125848885,10.844797876460614
2022-01-03 23:00:00,2022-01-03 23:00:00,0.6455389373384708,2022,1,3,0.9987847273234264,10.633386210572734
2022-01-04 00:00:00,2022-01-04 00:00:00,0.5452683080877337,2022,1,4,0.9987502603949663,10.532770912037396
2022-01-04 01:00:00,2022-01-04 01:00:00,0.2265818593015545,2022,1,4,0.9987153118161298,10.213734977462853
2022-01-04 02:00:00,2022-01-04 02:00:00,0.3062228531171194,2022,1,4,0.9986798816037711,10.29302166915483
2022-01-04 03:00:00,2022-01-04 03:00:00,0.8153001345584859,2022,1,4,0.9986439697749765,10.80173983230825
2022-01-04 04:00:00,2022-01-04 04:00:00,0.8769326854088132,2022,1,4,0.9986075763470647,10.863008448879459
2022-01-04 05:00:00,2022-01-04 05:00:00,0.0067328988960964065,2022,1,4,0.9985707013375863,9.99243991227196
2022-01-04 06:00:00,2022-01-04 06:00:00,0.5985971174221033,2022,1,4,0.9985333447643246,10.58393056506535
2022-01-04 07:00:00,2022-01-04 07:00:00,0.6775540475466184,2022,1,4,0.9984955066452949,10.662509113999567
2022-01-04 08:00:00,2022-01-04 08:00:00,0.5743543311021031,2022,1,4,0.9984571869987445,10.558926201089548
2022-01-04 09:00:00,2022-01-04 09:00:00,0.6409435953223734,2022,1,4,0.9984183858431536,10.625127453753908
2022-01-04 10:00:00,2022-01-04 10:00:00,0.3459709919432101,2022,1,4,0.9983791031972338,10.329762023915547
2022-01-04 11:00:00,2022-01-04 11:00:00,0.5302738820423173,2022,1,4,0.9983393390799294,10.513667272841612
2022-01-04 12:00:00,2022-01-04 12:00:00,0.12343052531481491,2022,1,4,0.9982990935104169,10.106421460418984
2022-01-04 13:00:00,2022-01-04 13:00:00,0.7739410416485916,2022,1,4,0.9982583665081046,10.756524706729637
2022-01-04 14:00:00,2022-01-04 14:00:00,0.029441872096108046,2022,1,4,0.9982171580926334,10.011613453022441
2022-01-04 15:00:00,2022-01-04 15:00:00,0.005887858062099127,2022,1,4,0.9981754682838762,9.987642540900861
2022-01-04 16:00:00,2022-01-04 16:00:00,0.3112515468136683,2022,1,4,0.9981332971019379,10.292584517833047
2022-01-04 17:00:00,2022-01-04 17:00:00,0.04890005030570732,2022,1,4,0.9980906445671558,10.029806495977265
2022-01-04 18:00:00,2022-01-04 18:00:00,0.6353550147463499,2022,1,4,0.9980475107000991,10.615830121747342
2022-01-04 19:00:00,2022-01-04 19:00:00,0.8269235485914633,2022,1,4,0.9980038955215694,10.806962503807156
2022-01-04 20:00:00,2022-01-04 20:00:00,0.5071763529823784,2022,1,4,0.9979597990526001,10.48677434350838
2022-01-04 21:00:00,2022-01-04 21:00:00,0.7658104214121942,2022,1,4,0.9979152213144571,10.744962634556765
2022-01-04 22:00:00,2022-01-04 22:00:00,0.15422705174882456,2022,1,4,0.9978701623286378,10.132928675035203
2022-01-04 23:00:00,2022-01-04 23:00:00,0.021905910260983652,2022,1,4,0.9978246221168723,10.000152131429706
2022-01-05 00:00:00,2022-01-05 00:00:00,0.36656525245980176,2022,1,5,0.9977786007011223,10.344351259471026
2022-01-05 01:00:00,2022-01-05 01:00:00,0.5583014510746163,2022,1,5,0.997732098103582,10.535622432110436
2022-01-05 02:00:00,2022-01-05 02:00:00,0.16001812579435182,2022,1,5,0.9976851143466773,10.136869269261124
2022-01-05 03:00:00,2022-01-05 03:00:00,0.277484532233801,2022,1,5,0.9976376494530662,10.253861026764463
2022-01-05 04:00:00,2022-01-05 04:00:00,0.8678173030156532,2022,1,5,0.9975897034456389,10.843714337472043
2022-01-05 05:00:00,2022-01-05 05:00:00,0.021715993035380188,2022,1,5,0.9975412763475174,9.997128756510556
2022-01-05 06:00:00,2022-01-05 06:00:00,0.024908070733753118,2022,1,5,0.997492368182056,9.999831752554313
2022-01-05 07:00:00,2022-01-05 07:00:00,0.7622533290369936,2022,1,5,0.9974429789728406,10.7366831187654
2022-01-05 08:00:00,2022-01-05 08:00:00,0.8508140668038644,2022,1,5,0.9973931087436895,10.824745154240759
2022-01-05 09:00:00,2022-01-05 09:00:00,0.3751327768074536,2022,1,5,0.9973427575186525,10.348560351993978
2022-01-05 10:00:00,2022-01-05 10:00:00,0.703274247044163,2022,1,5,0.9972919253220119,10.676193500264283
2022-01-05 11:00:00,2022-01-05 11:00:00,0.8835285071965753,2022,1,5,0.9972406121782815,10.855934628979389
2022-01-05 12:00:00,2022-01-05 12:00:00,0.37658166573841123,2022,1,5,0.9971888181122075,10.348469846860487
2022-01-05 13:00:00,2022-01-05 13:00:00,0.5573500966063606,2022,1,5,0.9971365431487673,10.528715528094033
2022-01-05 14:00:00,2022-01-05 14:00:00,0.48907735454661505,2022,1,5,0.997083787313171,10.459915227678325
2022-01-05 15:00:00,2022-01-05 15:00:00,0.8849213453994619,2022,1,5,0.9970305506308603,10.855226851708066
2022-01-05 16:00:00,2022-01-05 16:00:00,0.09170433198870254,2022,1,5,0.9969768331275085,10.061472663263789
2022-01-05 17:00:00,2022-01-05 17:00:00,0.06972585636312201,2022,1,5,0.9969226348290212,10.038952204653334
2022-01-05 18:00:00,2022-01-05 18:00:00,0.9318288095813788,2022,1,5,0.9968679557615356,10.900508367196736
2022-01-05 19:00:00,2022-01-05 19:00:00,0.7340415004112978,2022,1,5,0.996812795951421,10.702169459925507
2022-01-05 20:00:00,2022-01-05 20:00:00,0.30765271246639814,2022,1,5,0.9967571554252782,10.27522426671918
2022-01-05 21:00:00,2022-01-05 21:00:00,0.4889407039508783,2022,1,5,0.9967010342099402,10.455951046050279
2022-01-05 22:00:00,2022-01-05 22:00:00,0.028117980878724746,2022,1,5,0.9966444323324715,9.99456230420344
2022-01-05 23:00:00,2022-01-05 23:00:00,0.15014531913003115,2022,1,5,0.9965873498201685,10.116018817331716
2022-01-06 00:00:00,2022-01-06 00:00:00,0.16598888769276576,2022,1,6,0.9965297867005595,10.13128675469836
2022-01-06 01:00:00,2022-01-06 01:00:00,0.8514146620860437,2022,1,6,0.9964717430014044,10.816132092100087
2022-01-06 02:00:00,2022-01-06 02:00:00,0.8343980301473285,2022,1,6,0.9964132187506951,10.79853021765428
2022-01-06 03:00:00,2022-01-06 03:00:00,0.3003571588642121,2022,1,6,0.996354213976655,10.263899298630763
2022-01-06 04:00:00,2022-01-06 04:00:00,0.5608757074221588,2022,1,6,0.9962947287077394,10.523822994499554
2022-01-06 05:00:00,2022-01-06 05:00:00,0.1322033304197855,2022,1,6,0.9962347629726351,10.094550960146139
2022-01-06 06:00:00,2022-01-06 06:00:00,0.5492200496836349,2022,1,6,0.996174316800261,10.510963217686244
2022-01-06 07:00:00,2022-01-06 07:00:00,0.9017797776315667,2022,1,6,0.9961133902197672,10.862913679829239
2022-01-06 08:00:00,2022-01-06 08:00:00,0.2747216717449239,2022,1,6,0.9960519832605359,10.235241504350283
2022-01-06 09:00:00,2022-01-06 09:00:00,0.8031876656191759,2022,1,6,0.9959900959521808,10.763088625140982
2022-01-06 10:00:00,2022-01-06 10:00:00,0.6577587618611986,2022,1,6,0.9959277283245471,10.617036045106671
2022-01-06 11:00:00,2022-01-06 11:00:00,0.09270570776792042,2022,1,6,0.9958648804077119,10.051354511845041
2022-01-06 12:00:00,2022-01-06 12:00:00,0.3007578121955984,2022,1,6,0.9958015522319837,10.258773334515435
2022-01-06 13:00:00,2022-01-06 13:00:00,0.17081853387803603,2022,1,6,0.9957377438279029,10.128195972157064
2022-01-06 14:00:00,2022-01-06 14:00:00,0.13744292817528325,2022,1,6,0.9956734552262411,10.094177480437693
2022-01-06 15:00:00,2022-01-06 15:00:00,0.30810990533416327,2022,1,6,0.9956086864580017,10.26419676991418
2022-01-06 16:00:00,2022-01-06 16:00:00,0.9165456412195975,2022,1,6,0.9955434375544198,10.871980016763795
2022-01-06 17:00:00,2022-01-06 17:00:00,0.476349796991116,2022,1,6,0.9954777085469617,10.431126882460733
2022-01-06 18:00:00,2022-01-06 18:00:00,0.8676003872138408,2022,1,6,0.9954114994673254,10.821715381887095
2022-01-06 19:00:00,2022-01-06 19:00:00,0.414773775381465,2022,1,6,0.9953448103474407,10.368221878855872
2022-01-06 20:00:00,2022-01-06 20:00:00,0.888148403981782,2022,1,6,0.9952776412194684,10.840924816176466
2022-01-06 21:00:00,2022-01-06 21:00:00,0.5003251000665444,2022,1,6,0.995209992115801,10.452425021224553
2022-01-06 22:00:00,2022-01-06 22:00:00,0.6449007936152624,2022,1,6,0.9951418630690625,10.596319424305888
2022-01-06 23:00:00,2022-01-06 23:00:00,0.5151838373048012,2022,1,6,0.9950732541121086,10.465916378425888
2022-01-07 00:00:00,2022-01-07 00:00:00,0.8715580259258813,2022,1,7,0.9950041652780258,10.82159967870614
2022-01-07 01:00:00,2022-01-07 01:00:00,0.5509174659103088,2022,1,7,0.9949345966001326,10.500263431911636
2022-01-07 02:00:00,2022-01-07 02:00:00,0.5364709123543369,2022,1,7,0.9948645481119787,10.485116393474124
2022-01-07 03:00:00,2022-01-07 03:00:00,0.19598863749937823,2022,1,7,0.9947940198473452,10.14392883597283
2022-01-07 04:00:00,2022-01-07 04:00:00,0.7270825939271774,2022,1,7,0.9947230118402446,10.674312712329623
2022-01-07 05:00:00,2022-01-07 05:00:00,0.3209382067308919,2022,1,7,0.9946515241249206,10.267453447980099
2022-01-07 06:00:00,2022-01-07 06:00:00,0.0790319858218288,2022,1,7,0.9945795567358485,10.024827553180314
2022-01-07 07:00:00,2022-01-07 07:00:00,0.5513650249845258,2022,1,7,0.9945071097077347,10.496436122061873
2022-01-07 08:00:00,2022-01-07 08:00:00,0.7841931985331271,2022,1,7,0.9944341830755171,10.728535029288299
2022-01-07 09:00:00,2022-01-07 09:00:00,0.19273984401588007,2022,1,7,0.9943607768743647,10.136347612759527
2022-01-07 10:00:00,2022-01-07 10:00:00,0.010547680839063323,2022,1,7,0.994286891139678,9.953416592235845
2022-01-07 11:00:00,2022-01-07 11:00:00,0.9151099623307287,2022,1,7,0.9942125259070885,10.857235221401613
2022-01-07 12:00:00,2022-01-07 12:00:00,0.08071672418614118,2022,1,7,0.994137681212459,10.02209353631073
2022-01-07 13:00:00,2022-01-07 13:00:00,0.1021306541492858,2022,1,7,0.9940623570918838,10.042754225068125
2022-01-07 14:00:00,2022-01-07 14:00:00,0.7000094612726513,2022,1,7,0.9939865535816881,10.639874997089533
2022-01-07 15:00:00,2022-01-07 15:00:00,0.9643186303451118,2022,1,7,0.9939102707184282,10.903421337529394
2022-01-07 16:00:00,2022-01-07 16:00:00,0.6044565406284486,2022,1,7,0.993833508538892,10.542791626017369
2022-01-07 17:00:00,2022-01-07 17:00:00,0.6318392852604804,2022,1,7,0.993756267080098,10.569401956061462
2022-01-07 18:00:00,2022-01-07 18:00:00,0.09560678438464643,2022,1,7,0.9936785463792964,10.03239224817761
2022-01-07 19:00:00,2022-01-07 19:00:00,0.8490984733473576,2022,1,7,0.9936003464739682,10.78510193808704
2022-01-07 20:00:00,2022-01-07 20:00:00,0.4344879117358629,2022,1,7,0.9935216674018256,10.369704585754118
2022-01-07 21:00:00,2022-01-07 21:00:00,0.5797702697428745,2022,1,7,0.9934425092008116,10.514195361750991
2022-01-07 22:00:00,2022-01-07 22:00:00,0.5116403015953036,2022,1,7,0.9933628719091006,10.44526902068631
2022-01-07 23:00:00,2022-01-07 23:00:00,0.45822111457718995,2022,1,7,0.9932827555650979,10.39104867022817
2022-01-08 00:00:00,2022-01-08 00:00:00,0.47139398723708226,2022,1,8,0.99320216020744,10.403415589311482
2022-01-08 01:00:00,2022-01-08 01:00:00,0.6696754620059219,2022,1,8,0.9931210858749941,10.600886320755864
2022-01-08 02:00:00,2022-01-08 02:00:00,0.08838479340429606,2022,1,8,0.9930395326068586,10.018780119472883
2022-01-08 03:00:00,2022-01-08 03:00:00,0.19174312635127921,2022,1,8,0.9929575004423629,10.121318130774908
2022-01-08 04:00:00,2022-01-08 04:00:00,0.5184387600700398,2022,1,8,0.992874989421067,10.44718865428071
2022-01-08 05:00:00,2022-01-08 05:00:00,0.43914060883041695,2022,1,8,0.9927919995827623,10.36706060465804
2022-01-08 06:00:00,2022-01-08 06:00:00,0.8829672037325328,2022,1,8,0.9927085309674709,10.810052513407241
2022-01-08 07:00:00,2022-01-08 07:00:00,0.28236321590309554,2022,1,8,0.9926245836154458,10.208609052057554
2022-01-08 08:00:00,2022-01-08 08:00:00,0.47992224570148156,2022,1,8,0.9925401575671708,10.405323821373191
2022-01-08 09:00:00,2022-01-08 09:00:00,0.9430140101071558,2022,1,8,0.9924552528633608,10.867566538740764
2022-01-08 10:00:00,2022-01-08 10:00:00,0.7950147771899166,2022,1,8,0.992369869544961,10.718713472639525
2022-01-08 11:00:00,2022-01-08 11:00:00,0.4481634322190414,2022,1,8,0.9922840076531481,10.371003508750523
2022-01-08 12:00:00,2022-01-08 12:00:00,0.19934342079942713,2022,1,8,0.992197667229329,10.121320093092717
2022-01-08 13:00:00,2022-01-08 13:00:00,0.7467526066539859,2022,1,8,0.992110848315142,10.667861089805406
2022-01-08 14:00:00,2022-01-08 14:00:00,0.4633350677916338,2022,1,8,0.9920235509524553,10.383570577316187
2022-01-08 15:00:00,2022-01-08 15:00:00,0.12568973475815248,2022,1,8,0.9919357751833687,10.045047486591839
2022-01-08 16:00:00,2022-01-08 16:00:00,0.5287778192730453,2022,1,8,0.9918475210502122,10.447253029775169
2022-01-08 17:00:00,2022-01-08 17:00:00,0.7900480446852255,2022,1,8,0.9917587885955467,10.707635930640691
2022-01-08 18:00:00,2022-01-08 18:00:00,0.01779980670278325,2022,1,8,0.9916695778621636,9.934495585324418
2022-01-08 19:00:00,2022-01-08 19:00:00,0.6977071138418707,2022,1,8,0.991579888893085,10.61350600277272
2022-01-08 20:00:00,2022-01-08 20:00:00,0.009209620179487898,2022,1,8,0.9914897217315638,9.924106837495126
2022-01-08 21:00:00,2022-01-08 21:00:00,0.3627979617947996,2022,1,8,0.9913990764210834,10.276788726005632
2022-01-08 22:00:00,2022-01-08 22:00:00,0.7049724632548348,2022,1,8,0.9913079530053578,10.618051993308413
2022-01-08 23:00:00,2022-01-08 23:00:00,0.4281275886311716,2022,1,8,0.9912163515283313,10.340291103914485
2022-01-09 00:00:00,2022-01-09 00:00:00,0.6172716100225067,2022,1,9,0.9911242720341794,10.5285143303643
2022-01-09 01:00:00,2022-01-09 01:00:00,0.8297009050419049,2022,1,9,0.9910317145673073,10.740018050714978
2022-01-09 02:00:00,2022-01-09 02:00:00,0.35300771141424214,2022,1,9,0.9909386791723515,10.262394503137758
2022-01-09 03:00:00,2022-01-09 03:00:00,0.0642248548603448,2022,1,9,0.9908451658941783,9.972676513802128
2022-01-09 04:00:00,2022-01-09 04:00:00,0.7238051547482725,2022,1,9,0.9907511747778849,10.631316902527121
2022-01-09 05:00:00,2022-01-09 05:00:00,0.17579039533770313,2022,1,9,0.9906567058687987,10.08235745402569
2022-01-09 06:00:00,2022-01-09 06:00:00,0.9395663670892802,2022,1,9,0.9905617592124779,10.84518395921406
2022-01-09 07:00:00,2022-01-09 07:00:00,0.7906302963296389,2022,1,9,0.9904663348547105,10.695293644876743
2022-01-09 08:00:00,2022-01-09 08:00:00,0.48064097862034316,2022,1,9,0.9903704328415154,10.384345307035497
2022-01-09 09:00:00,2022-01-09 09:00:00,0.43117398648536365,2022,1,9,0.9902740532191414,10.333914518676778
2022-01-09 10:00:00,2022-01-09 10:00:00,0.4588983737799458,2022,1,9,0.9901771960340682,10.360670334120627
2022-01-09 11:00:00,2022-01-09 11:00:00,0.32533361599090316,2022,1,9,0.9900798613330053,10.226132229320957
2022-01-09 12:00:00,2022-01-09 12:00:00,0.5057752353138544,2022,1,9,0.9899820491628926,10.40559572694278
2022-01-09 13:00:00,2022-01-09 13:00:00,0.7027637278212163,2022,1,9,0.9898837595709004,10.60160132353022
2022-01-09 14:00:00,2022-01-09 14:00:00,0.8254888161476991,2022,1,9,0.989784992604429,10.723338742191988
2022-01-09 15:00:00,2022-01-09 15:00:00,0.6613564108208688,2022,1,9,0.9896857483111093,10.558213893931962
2022-01-09 16:00:00,2022-01-09 16:00:00,0.37643517469074705,2022,1,9,0.9895860267388021,10.272295442078768
2022-01-09 17:00:00,2022-01-09 17:00:00,0.7477948135484729,2022,1,9,0.9894858279355984,10.642653092904457
2022-01-09 18:00:00,2022-01-09 18:00:00,0.4834793352926007,2022,1,9,0.9893851519498194,10.377330854790793
2022-01-09 19:00:00,2022-01-09 19:00:00,0.7402973664079334,2022,1,9,0.9892839988300164,10.633137354708097
2022-01-09 20:00:00,2022-01-09 20:00:00,0.2524365383995121,2022,1,9,0.9891823686249708,10.144260224649221
2022-01-09 21:00:00,2022-01-09 21:00:00,0.3375975437204638,2022,1,9,0.989080261383694,10.228400157557402
2022-01-09 22:00:00,2022-01-09 22:00:00,0.15430889366892908,2022,1,9,0.9889776771554276,10.044085665223205
2022-01-09 23:00:00,2022-01-09 23:00:00,0.7284301915573381,2022,1,9,0.9888746159896432,10.61717635145377
2022-01-10 00:00:00,2022-01-10 00:00:00,0.42816970430148205,2022,1,10,0.9887710779360422,10.315880483661903
2022-01-10 01:00:00,2022-01-10 01:00:00,0.960750697482955,2022,1,10,0.9886670630445564,10.84742132792852
2022-01-10 02:00:00,2022-01-10 02:00:00,0.5806295025032182,2022,1,10,0.9885625713653472,10.46625521615669
2022-01-10 03:00:00,2022-01-10 03:00:00,0.28792426917479674,2022,1,10,0.9884576029488059,10.172500298662856
2022-01-10 04:00:00,2022-01-10 04:00:00,0.7334715445592803,2022,1,10,0.9883521578455541,10.616993123014822
2022-01-10 05:00:00,2022-01-10 05:00:00,0.8753580488686836,2022,1,10,0.9882462361064427,10.75782040993311
2022-01-10 06:00:00,2022-01-10 06:00:00,0.718530856351271,2022,1,10,0.988139837782553,10.5999292341768
2022-01-10 07:00:00,2022-01-10 07:00:00,0.88923143398602,2022,1,10,0.9880329629251958,10.769561063237978
2022-01-10 08:00:00,2022-01-10 08:00:00,0.1393314267443445,2022,1,10,0.987925611585912,10.018587542603465
2022-01-10 09:00:00,2022-01-10 09:00:00,0.06086626547736018,2022,1,10,0.9878177838164719,9.939044103642079
2022-01-10 10:00:00,2022-01-10 10:00:00,0.22387532696577528,2022,1,10,0.987709479668876,10.100970123654536
2022-01-10 11:00:00,2022-01-10 11:00:00,0.5782138570162083,2022,1,10,0.9876006991953541,10.45422084896975
2022-01-10 12:00:00,2022-01-10 12:00:00,0.5366502819283548,2022,1,10,0.9874914424483661,10.411564706412015
2022-01-10 13:00:00,2022-01-10 13:00:00,0.26302749909379997,2022,1,10,0.9873817094806012,10.136844593899813
2022-01-10 14:00:00,2022-01-10 14:00:00,0.5734094455380842,2022,1,10,0.9872715003449786,10.44612444898787
2022-01-10 15:00:00,2022-01-10 15:00:00,0.7674850444640956,2022,1,10,0.9871608150946469,10.639093195410565
2022-01-10 16:00:00,2022-01-10 16:00:00,0.877548533971878,2022,1,10,0.9870496537829845,10.748045071801721
2022-01-10 17:00:00,2022-01-10 17:00:00,0.1438321002564178,2022,1,10,0.9869380164635992,10.01321226489241
2022-01-10 18:00:00,2022-01-10 18:00:00,0.8166697335960721,2022,1,10,0.9868259031903286,10.684928765499357
2022-01-10 19:00:00,2022-01-10 19:00:00,0.1495081843766023,2022,1,10,0.9867133140172395,10.016641324548997
2022-01-10 20:00:00,2022-01-10 20:00:00,0.7289307324463635,2022,1,10,0.9866002489986284,10.594933222432648
